id,species,longitude,latitude,year,source,date_filter,precision_filter,precision_filter_date,neo_filter,spatial_filter,.val,.equ,.zer,.cap,.cen,.sea,.urb,.gbf,.inst,.dpl,.summary,lon,lat,bias_filter
92,Desmodus rotundus,-40.554722,-19.980278,2007,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-40.554722,-19.980278,TRUE
93,Desmodus rotundus,-40.375889,-19.267361,2008,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-40.375889,-19.267361,TRUE
94,Desmodus rotundus,-41.044306,-20.493611,2010,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-41.044306,-20.493611,TRUE
95,Desmodus rotundus,-41.3457984924316,-20.9517002105713,2007,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-41.3457984924316,-20.9517002105713,TRUE
96,Desmodus rotundus,-52.755298614502,-15.7108001708984,2006,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.755298614502,-15.7108001708984,TRUE
97,Desmodus rotundus,-50.5097007751465,-30.2577991485596,1993,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.5097007751465,-30.2577991485596,TRUE
98,Desmodus rotundus,-43.744722222222,-19.513611111111,1974,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.744722222222,-19.513611111111,TRUE
99,Desmodus rotundus,-40.921111111111,-3.8544444444444,1977,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-40.921111111111,-3.8544444444444,TRUE
100,Desmodus rotundus,-59.950555555556,-15.008333333333,1979,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-59.950555555556,-15.008333333333,TRUE
101,Desmodus rotundus,-40.071944444444,-19.391111111111,1989,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-40.071944444444,-19.391111111111,TRUE
102,Desmodus rotundus,-73.7013888888889,-7.50611111111111,NA,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.7013888888889,-7.50611111111111,TRUE
103,Desmodus rotundus,-72.4333333333333,0.0833333333333333,NA,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.4333333333333,0.0833333333333333,TRUE
104,Desmodus rotundus,-71.9186111111111,7.2775,NA,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-71.9186111111111,7.2775,TRUE
105,Desmodus rotundus,-67.4666666666667,6.21666666666667,NA,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.4666666666667,6.21666666666667,TRUE
106,Desmodus rotundus,-65.6,4.075,NA,specieslink,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-65.6,4.075,TRUE
107,Desmodus rotundus,-65.1833333333333,2.5,NA,specieslink,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-65.1833333333333,2.5,TRUE
108,Desmodus rotundus,-65.0333333333333,1.72083333333333,NA,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-65.0333333333333,1.72083333333333,TRUE
109,Desmodus rotundus,-79.3647,-0.5864,1979,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.3647,-0.5864,TRUE
110,Desmodus rotundus,-57.8644,5.67,1999,specieslink,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-57.8644,5.67,TRUE
111,Desmodus rotundus,-76.95,-1.1167,1990,specieslink,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.95,-1.1167,TRUE
112,Desmodus Rotundus rotundus,-41.184700012207,-20.6035995483398,2005,specieslink,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-41.184700012207,-20.6035995483398,TRUE
113,Desmodus rotundus,-85.072136,9.868216,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-85.072136,9.868216,TRUE
114,Desmodus rotundus,-85.053183,9.669883,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-85.053183,9.669883,TRUE
115,Desmodus rotundus,-71.945733,-13.342967,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-71.945733,-13.342967,TRUE
116,Desmodus rotundus,-69.470968,-12.847796,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-69.470968,-12.847796,TRUE
117,Desmodus rotundus,-78.613433,-3.747492,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.613433,-3.747492,TRUE
118,Desmodus rotundus,-57.576485,-30.158998,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-57.576485,-30.158998,TRUE
119,Desmodus rotundus,-57.468939,-30.055163,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-57.468939,-30.055163,TRUE
120,Desmodus rotundus,-72.498383,5.361579,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.498383,5.361579,TRUE
121,Desmodus rotundus,-69.975053,-4.10337,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-69.975053,-4.10337,TRUE
122,Desmodus rotundus,-93.337318,16.875367,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-93.337318,16.875367,TRUE
123,Desmodus rotundus,-52.315132,4.842758,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.315132,4.842758,TRUE
124,Desmodus rotundus,-65.127825,-18.833136,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-65.127825,-18.833136,TRUE
125,Desmodus rotundus,-88.418633,20.897458,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.418633,20.897458,TRUE
126,Desmodus rotundus,-87.392711,20.45634,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-87.392711,20.45634,TRUE
127,Desmodus rotundus,-91.728355,16.113772,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-91.728355,16.113772,TRUE
128,Desmodus rotundus,-88.968196,21.342397,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.968196,21.342397,TRUE
129,Desmodus rotundus,-88.961003,14.338335,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.961003,14.338335,TRUE
130,Desmodus rotundus,-99.843003,21.454753,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.843003,21.454753,TRUE
131,Desmodus rotundus,-76.549024,2.845518,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.549024,2.845518,TRUE
132,Desmodus rotundus,-60.059435,-1.987216,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-60.059435,-1.987216,TRUE
133,Desmodus rotundus,-84.010131,10.436892,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-84.010131,10.436892,TRUE
134,Desmodus rotundus,-83.937412,10.484677,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-83.937412,10.484677,TRUE
135,Desmodus rotundus,-84.030154,10.518558,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-84.030154,10.518558,TRUE
136,Desmodus rotundus,-57.423565,-31.988952,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-57.423565,-31.988952,TRUE
137,Desmodus rotundus,-61.01305,10.16315,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-61.01305,10.16315,TRUE
138,Desmodus rotundus,-65.108774,-18.895127,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-65.108774,-18.895127,TRUE
139,Desmodus rotundus,-89.27447,17.956773,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.27447,17.956773,TRUE
140,Desmodus rotundus,-99.67726,17.877511,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.67726,17.877511,TRUE
141,Desmodus rotundus,-88.051269,20.8362,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.051269,20.8362,TRUE
142,Desmodus rotundus,-54.620465,-34.050601,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-54.620465,-34.050601,TRUE
143,Desmodus rotundus,-88.195844,20.677972,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.195844,20.677972,TRUE
144,Desmodus rotundus,-84.464168,10.28542,2024,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-84.464168,10.28542,TRUE
145,Desmodus rotundus,-88.567313,17.05046,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.567313,17.05046,TRUE
146,Desmodus rotundus,-96.362505,16.921323,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-96.362505,16.921323,TRUE
147,Desmodus rotundus,-73.559414,4.335685,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.559414,4.335685,TRUE
148,Desmodus rotundus,-56.745197,-16.503027,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.745197,-16.503027,TRUE
149,Desmodus rotundus,-58.245281,-32.953066,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-58.245281,-32.953066,TRUE
150,Desmodus rotundus,-83.134742,8.661736,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-83.134742,8.661736,TRUE
151,Desmodus rotundus,-97.137413,17.649383,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-97.137413,17.649383,TRUE
152,Desmodus rotundus,-105.349977,20.340749,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-105.349977,20.340749,TRUE
153,Desmodus rotundus,-57.212233,-28.554964,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-57.212233,-28.554964,TRUE
154,Desmodus rotundus,-88.654372,17.752272,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.654372,17.752272,TRUE
155,Desmodus rotundus,-72.055094,2.864344,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.055094,2.864344,TRUE
156,Desmodus rotundus,-99.720363,18.79447,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.720363,18.79447,TRUE
157,Desmodus rotundus,-99.633596,18.746506,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.633596,18.746506,TRUE
158,Desmodus rotundus,-79.065796,-4.535777,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.065796,-4.535777,TRUE
159,Desmodus rotundus,-53.555346,-34.030759,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-53.555346,-34.030759,TRUE
160,Desmodus rotundus,-77.81432,8.30482,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.81432,8.30482,TRUE
161,Desmodus rotundus,-77.9874,8.4663,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.9874,8.4663,TRUE
162,Desmodus rotundus,-78.00456,8.55108,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.00456,8.55108,TRUE
163,Desmodus rotundus,-55.250384,-34.554799,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-55.250384,-34.554799,TRUE
164,Desmodus rotundus,-42.035638,-22.428255,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-42.035638,-22.428255,TRUE
165,Desmodus rotundus,-87.456314,15.763798,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-87.456314,15.763798,TRUE
166,Desmodus rotundus,-84.827961,10.293476,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-84.827961,10.293476,TRUE
167,Desmodus rotundus,-71.403809,-12.89469,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-71.403809,-12.89469,TRUE
168,Desmodus rotundus,-103.871138,20.669083,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-103.871138,20.669083,TRUE
169,Desmodus rotundus,-84.788253,10.363203,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-84.788253,10.363203,TRUE
170,Desmodus rotundus,-49.154426,-16.545189,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.154426,-16.545189,TRUE
171,Desmodus rotundus,-72.326108,5.298994,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.326108,5.298994,TRUE
172,Desmodus rotundus,-75.818681,4.842885,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.818681,4.842885,TRUE
173,Desmodus rotundus,-87.978178,20.85635,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-87.978178,20.85635,TRUE
174,Desmodus rotundus,-98.246926,18.827026,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.246926,18.827026,TRUE
175,Desmodus rotundus,-78.71082,-3.69669,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.71082,-3.69669,TRUE
176,Desmodus rotundus,-61.214529,10.594481,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-61.214529,10.594481,TRUE
177,Desmodus rotundus,-52.31352,4.946962,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.31352,4.946962,TRUE
178,Desmodus rotundus,-88.039571,20.793042,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.039571,20.793042,TRUE
179,Desmodus rotundus,-61.165308,10.792647,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-61.165308,10.792647,TRUE
180,Desmodus rotundus,-61.067363,10.672081,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-61.067363,10.672081,TRUE
181,Desmodus rotundus,-78.680295,0.031174,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.680295,0.031174,TRUE
182,Desmodus rotundus,-76.608384,-11.715632,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.608384,-11.715632,TRUE
183,Desmodus rotundus,-72.245854,5.622511,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.245854,5.622511,TRUE
184,Desmodus rotundus,-72.611188,5.18777,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.611188,5.18777,TRUE
185,Desmodus rotundus,-99.492322,18.578725,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.492322,18.578725,TRUE
186,Desmodus rotundus,-68.980233,-12.518917,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-68.980233,-12.518917,TRUE
187,Desmodus rotundus,-52.295733,4.642982,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.295733,4.642982,TRUE
188,Desmodus rotundus,-43.391722,-19.038511,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.391722,-19.038511,TRUE
189,Desmodus rotundus,-76.653085,3.330317,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.653085,3.330317,TRUE
190,Desmodus rotundus,-74.877665,5.40946,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.877665,5.40946,TRUE
191,Desmodus rotundus,-74.852297,5.418425,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.852297,5.418425,TRUE
192,Desmodus rotundus,-94.784517,16.580478,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-94.784517,16.580478,TRUE
193,Desmodus rotundus,-94.790233,16.596455,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-94.790233,16.596455,TRUE
194,Desmodus rotundus,-93.944697,16.182626,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-93.944697,16.182626,TRUE
195,Desmodus rotundus,-59.316828,-22.513953,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-59.316828,-22.513953,TRUE
196,Desmodus rotundus,-84.532547,10.113056,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-84.532547,10.113056,TRUE
197,Desmodus rotundus,-98.548725,20.258833,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.548725,20.258833,TRUE
198,Desmodus rotundus,-37.227628,-8.582995,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-37.227628,-8.582995,TRUE
199,Desmodus rotundus,-99.121197,22.854411,2023,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.121197,22.854411,TRUE
