id,species,longitude,latitude,year,source,date_filter,precision_filter,precision_filter_date,neo_filter,.val,.equ,.zer,.dpl,.summary,lon,lat,bias_filter,sptdist_filter
3231,desmodus_rotundus,-58.767022,-28.129913,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-58.767022,-28.129913,TRUE,TRUE
3232,desmodus_rotundus,-56.470384,-28.825619,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.470384,-28.825619,TRUE,TRUE
3236,desmodus_rotundus,-60.234431,-24.098738,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-60.234431,-24.098738,TRUE,TRUE
3239,desmodus_rotundus,-64.194555,-24.725312,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-64.194555,-24.725312,TRUE,TRUE
3240,desmodus_rotundus,-65.437823,-24.995629,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-65.437823,-24.995629,TRUE,TRUE
3246,desmodus_rotundus,-64.667826,-22.607735,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-64.667826,-22.607735,TRUE,TRUE
3250,desmodus_rotundus,-64.967301,-22.251377,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-64.967301,-22.251377,TRUE,TRUE
3256,desmodus_rotundus,-87.45,15.2,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-87.45,15.2,TRUE,TRUE
3257,desmodus_rotundus,-87.2333,14.0833,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-87.2333,14.0833,TRUE,TRUE
3265,desmodus_rotundus,-98.201111,20.399722,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.201111,20.399722,TRUE,TRUE
3267,desmodus_rotundus,-80.70353,-4.88165,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-80.70353,-4.88165,TRUE,TRUE
3269,desmodus_rotundus,-75.37,-9.36,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.37,-9.36,TRUE,TRUE
3270,desmodus_rotundus,-77.8014,-0.90709,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.8014,-0.90709,TRUE,TRUE
3273,desmodus_rotundus,-41.2851,-11.28517,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-41.2851,-11.28517,TRUE,TRUE
3274,desmodus_rotundus,-84,9.95,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-84,9.95,TRUE,TRUE
3282,desmodus_rotundus,-67.4333267,8.5264702,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.4333267,8.5264702,TRUE,TRUE
3289,desmodus_rotundus,-103.5358833,19.0809,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-103.5358833,19.0809,TRUE,TRUE
3297,desmodus_rotundus,-88.9815063,13.3808603,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.9815063,13.3808603,TRUE,TRUE
3298,desmodus_rotundus,-68.3166666,9.7333334,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-68.3166666,9.7333334,TRUE,TRUE
3307,desmodus_rotundus,-75.5144444,10.3997222,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.5144444,10.3997222,TRUE,TRUE
3318,desmodus_rotundus,-80.1175,-3.4705556,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-80.1175,-3.4705556,TRUE,TRUE
3319,desmodus_rotundus,-85.5282135,10.0094604,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-85.5282135,10.0094604,TRUE,TRUE
3320,desmodus_rotundus,-105.3212814,19.8573704,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-105.3212814,19.8573704,TRUE,TRUE
3325,desmodus_rotundus,-98.0703049,21.1828918,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.0703049,21.1828918,TRUE,TRUE
3334,desmodus_rotundus,-92.9381756254685,17.537756884443827,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-92.9381756254685,17.537756884443827,TRUE,TRUE
3348,desmodus_rotundus,-95.0719444,18.6194444,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-95.0719444,18.6194444,TRUE,TRUE
3362,desmodus_rotundus,-99.6383333,17.8097222,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.6383333,17.8097222,TRUE,TRUE
3382,desmodus_rotundus,-76.6477778,1.1488889,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.6477778,1.1488889,TRUE,TRUE
3390,desmodus_rotundus,-66.25,10.4833333,NA,idigbio,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-66.25,10.4833333,TRUE,TRUE
3415,desmodus_rotundus,-90.4481583,14.0708303,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-90.4481583,14.0708303,TRUE,TRUE
3426,desmodus_rotundus,-67.4166666666667,6.05,NA,idigbio,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.4166666666667,6.05,TRUE,TRUE
3444,desmodus_rotundus,-75.7,1.5455556,NA,idigbio,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.7,1.5455556,TRUE,TRUE
3451,desmodus_rotundus,-70.1733333,1.1983333,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-70.1733333,1.1983333,TRUE,TRUE
3458,desmodus_rotundus,-89.5999985,13.5166702,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.5999985,13.5166702,TRUE,TRUE
3461,desmodus_rotundus,-41.6833305,-21.1333294,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-41.6833305,-21.1333294,TRUE,TRUE
3463,desmodus_rotundus,-75.6172222,3.6480556,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.6172222,3.6480556,TRUE,TRUE
3472,desmodus_rotundus,-70.1799393,4.0001912,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-70.1799393,4.0001912,TRUE,TRUE
3481,desmodus_rotundus,-98.5783691,21.0437222,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.5783691,21.0437222,TRUE,TRUE
3484,desmodus_rotundus,-67.5500031,-15.46667,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.5500031,-15.46667,TRUE,TRUE
3497,desmodus_rotundus,-103.15311570682444,18.77761878042883,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-103.15311570682444,18.77761878042883,TRUE,TRUE
3502,desmodus_rotundus,-59.8196678,-23.4911671,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-59.8196678,-23.4911671,TRUE,TRUE
3503,desmodus_rotundus,-99.7333333,21.1,NA,idigbio,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.7333333,21.1,TRUE,TRUE
3514,desmodus_rotundus,-60.2666667,6.3166667,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-60.2666667,6.3166667,TRUE,TRUE
3523,desmodus_rotundus,-81.8,8.7166667,NA,idigbio,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-81.8,8.7166667,TRUE,TRUE
3561,desmodus_rotundus,-90.3605556,20.155,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-90.3605556,20.155,TRUE,TRUE
3570,desmodus_rotundus,-99.06336242069432,18.88429216746395,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.06336242069432,18.88429216746395,TRUE,TRUE
3584,desmodus_rotundus,-98.9275131,22.0646362,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.9275131,22.0646362,TRUE,TRUE
3601,desmodus_rotundus,-61.55,10.1833333,NA,idigbio,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-61.55,10.1833333,TRUE,TRUE
3603,desmodus_rotundus,-59.552166,-21.2786675,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-59.552166,-21.2786675,TRUE,TRUE
3624,desmodus_rotundus,-58.2666667,2.2666667,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-58.2666667,2.2666667,TRUE,TRUE
3626,desmodus_rotundus,-76.2047222,-10.1308333,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.2047222,-10.1308333,TRUE,TRUE
3649,desmodus_rotundus,-56.8396683,-26.0941677,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.8396683,-26.0941677,TRUE,TRUE
3652,desmodus_rotundus,-57.75,6.5333333333333,NA,idigbio,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-57.75,6.5333333333333,TRUE,TRUE
3653,desmodus_rotundus,-65.05,-24.6666667,NA,idigbio,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-65.05,-24.6666667,TRUE,TRUE
3656,desmodus_rotundus,-74.5361111,4.18,NA,idigbio,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.5361111,4.18,TRUE,TRUE
3674,desmodus_rotundus,-93.3666687,16.9993401,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-93.3666687,16.9993401,TRUE,TRUE
3675,desmodus_rotundus,-94.1194444,17.0947222,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-94.1194444,17.0947222,TRUE,TRUE
3680,desmodus_rotundus,-66.2833333,-35.8666667,NA,idigbio,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-66.2833333,-35.8666667,TRUE,TRUE
3691,desmodus_rotundus,-45.8056219919,-16.2741659084,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-45.8056219919,-16.2741659084,TRUE,TRUE
3697,desmodus_rotundus,-75.8869,5.37722,1992,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.8869,5.37722,TRUE,TRUE
3709,desmodus_rotundus,-47.78333333333333,-20.166666666666668,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-47.78333333333333,-20.166666666666668,TRUE,TRUE
3710,desmodus_rotundus,-64.02,-8.97,2011,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-64.02,-8.97,TRUE,TRUE
3724,desmodus_rotundus,-52.01,-2.88,2014,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.01,-2.88,TRUE,TRUE
3732,desmodus_rotundus,-88.1831744050527,19.1339934763751,1990,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.1831744050527,19.1339934763751,TRUE,TRUE
3740,desmodus_rotundus,-101.622655997599,17.709303029381,1985,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-101.622655997599,17.709303029381,TRUE,TRUE
3741,desmodus_rotundus,-54.43414166666666,-17.002933333333335,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-54.43414166666666,-17.002933333333335,TRUE,TRUE
3746,desmodus_rotundus,-105.993793494965,25.8889796985752,2000,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-105.993793494965,25.8889796985752,TRUE,TRUE
3754,desmodus_rotundus,-48.56666666666667,-23.8,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.56666666666667,-23.8,TRUE,TRUE
3757,desmodus_rotundus,-89.695549,21.064566,1973,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.695549,21.064566,TRUE,TRUE
3761,desmodus_rotundus,-98.2702993828402,17.3501957292322,1972,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.2702993828402,17.3501957292322,TRUE,TRUE
3772,desmodus_rotundus,-98.5725,18.891667,1988,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.5725,18.891667,TRUE,TRUE
3789,desmodus_rotundus,-41.81333333333333,-14.000833333333333,2010,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-41.81333333333333,-14.000833333333333,TRUE,TRUE
3790,desmodus_rotundus,-50.57208333333334,-28.146472222222226,2012,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.57208333333334,-28.146472222222226,TRUE,TRUE
3799,desmodus_rotundus,-54.283333,-22.360833,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-54.283333,-22.360833,TRUE,TRUE
3800,desmodus_rotundus,-48.96055555555556,-12.184444444444445,2010,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.96055555555556,-12.184444444444445,TRUE,TRUE
3810,desmodus_rotundus,-60.407163,2.746192,2017,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-60.407163,2.746192,TRUE,TRUE
3811,desmodus_rotundus,-52.89277777777778,-18.665277777777774,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-52.89277777777778,-18.665277777777774,TRUE,TRUE
3813,desmodus_rotundus,-76.173375,7.47211,2009,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.173375,7.47211,TRUE,TRUE
3822,desmodus_rotundus,-40.770556,-18.973333,2006,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-40.770556,-18.973333,TRUE,TRUE
3825,desmodus_rotundus,-40.499863,-20.666121,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-40.499863,-20.666121,TRUE,TRUE
3827,desmodus_rotundus,-48.56666666666667,-20.55,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.56666666666667,-20.55,TRUE,TRUE
3832,desmodus_rotundus,-43.78333,-22.86667,1971,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.78333,-22.86667,TRUE,TRUE
3833,desmodus_rotundus,-40.1578,-7.33531,2018,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-40.1578,-7.33531,TRUE,TRUE
3839,desmodus_rotundus,-47.53333333333333,-24.716666666666665,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-47.53333333333333,-24.716666666666665,TRUE,TRUE
3840,desmodus_rotundus,-46.31666666666667,-23.933333333333337,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-46.31666666666667,-23.933333333333337,TRUE,TRUE
3843,desmodus_rotundus,-88.924417,18.147814,1991,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.924417,18.147814,TRUE,TRUE
3861,desmodus_rotundus,-39,-7,1977,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-39,-7,TRUE,TRUE
3868,desmodus_rotundus,-50.46666666666667,-21.416666666666668,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.46666666666667,-21.416666666666668,TRUE,TRUE
3871,desmodus_rotundus,-49.68333333333333,-21.05,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.68333333333333,-21.05,TRUE,TRUE
3875,desmodus_rotundus,-48.42194444444444,-12.157777777777778,2010,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.42194444444444,-12.157777777777778,TRUE,TRUE
3883,desmodus_rotundus,-35.1,-8.58333333333333,2008,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-35.1,-8.58333333333333,TRUE,TRUE
3887,desmodus_rotundus,-87.699167,21.481944,1989,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-87.699167,21.481944,TRUE,TRUE
3908,desmodus_rotundus,-49.96666666666667,-20.416666666666668,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.96666666666667,-20.416666666666668,TRUE,TRUE
3914,desmodus_rotundus,-37.573807,-5.576272,2015,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-37.573807,-5.576272,TRUE,TRUE
3916,desmodus_rotundus,-104.222153,21.165194,1974,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-104.222153,21.165194,TRUE,TRUE
3920,desmodus_rotundus,-46.1139319351,-16.9770096094,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-46.1139319351,-16.9770096094,TRUE,TRUE
3935,desmodus_rotundus,-41.21235,-20.50666,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-41.21235,-20.50666,TRUE,TRUE
3938,desmodus_rotundus,-66.383331,10.00228,1978,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-66.383331,10.00228,TRUE,TRUE
3944,desmodus_rotundus,-35.65230833333333,-5.630266666666667,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-35.65230833333333,-5.630266666666667,TRUE,TRUE
3948,desmodus_rotundus,-48.97305556,-28.58527778,2006,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.97305556,-28.58527778,TRUE,TRUE
3957,desmodus_rotundus,-49.016666666666666,-20.95,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.016666666666666,-20.95,TRUE,TRUE
3963,desmodus_rotundus,-37.247278,-8.571167,2017,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-37.247278,-8.571167,TRUE,TRUE
3966,desmodus_rotundus,-48.7,-24.633333333333333,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.7,-24.633333333333333,TRUE,TRUE
3969,desmodus_rotundus,-64.5,-9.13,2011,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-64.5,-9.13,TRUE,TRUE
3973,desmodus_rotundus,-40.09916666666667,-6.643249999999999,2013,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-40.09916666666667,-6.643249999999999,TRUE,TRUE
3990,desmodus_rotundus,-49.18333333333333,-20.333333333333332,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.18333333333333,-20.333333333333332,TRUE,TRUE
4002,desmodus_rotundus,-99.632778,18.786667,1985,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.632778,18.786667,TRUE,TRUE
4010,desmodus_rotundus,-46.265025,-21.41163611111111,2011,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-46.265025,-21.41163611111111,TRUE,TRUE
4028,desmodus_rotundus,-87.60233148874,20.8694718802114,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-87.60233148874,20.8694718802114,TRUE,TRUE
4033,desmodus_rotundus,-72.62504,7.877279,1977,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.62504,7.877279,TRUE,TRUE
4041,desmodus_rotundus,-49.092256,-25.039488,2003,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.092256,-25.039488,TRUE,TRUE
4053,desmodus_rotundus,-50.68333333333333,-22.233333333333334,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.68333333333333,-22.233333333333334,TRUE,TRUE
4061,desmodus_rotundus,-44.562222,-21.596667,2009,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-44.562222,-21.596667,TRUE,TRUE
4063,desmodus_rotundus,-55.6,-19.5,2008,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-55.6,-19.5,TRUE,TRUE
4065,desmodus_rotundus,-42.25611111111111,-13.842797222222222,2014,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-42.25611111111111,-13.842797222222222,TRUE,TRUE
4076,desmodus_rotundus,-42.52222222222222,-14.24611111111111,2010,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-42.52222222222222,-14.24611111111111,TRUE,TRUE
4082,desmodus_rotundus,-97.9042392213018,18.7350983342246,1988,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-97.9042392213018,18.7350983342246,TRUE,TRUE
4098,desmodus_rotundus,-46.516666666666666,-22.583333333333332,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-46.516666666666666,-22.583333333333332,TRUE,TRUE
4099,desmodus_rotundus,-49.21666666666667,-21.466666666666665,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-49.21666666666667,-21.466666666666665,TRUE,TRUE
4111,desmodus_rotundus,-47.81361111111111,-12.485555555555557,2010,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-47.81361111111111,-12.485555555555557,TRUE,TRUE
4118,desmodus_rotundus,-74.8328,5.99057,1994,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.8328,5.99057,TRUE,TRUE
4121,desmodus_rotundus,-100.131865,19.196101,1984,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.131865,19.196101,TRUE,TRUE
4129,desmodus_rotundus,-39.35722222222223,-14.600277777777777,2010,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-39.35722222222223,-14.600277777777777,TRUE,TRUE
4131,desmodus_rotundus,-47,-15,1984,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-47,-15,TRUE,TRUE
4132,desmodus_rotundus,-75.36195,5.153588,1997,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.36195,5.153588,TRUE,TRUE
4140,desmodus_rotundus,-39.8425,-14.283889,1974,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-39.8425,-14.283889,TRUE,TRUE
4147,desmodus_rotundus,-48.63333333333333,-22.866666666666667,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-48.63333333333333,-22.866666666666667,TRUE,TRUE
4152,desmodus_rotundus,-46.63333333333333,-23.433333333333337,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-46.63333333333333,-23.433333333333337,TRUE,TRUE
4154,desmodus_rotundus,-97.32,20.4478,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-97.32,20.4478,TRUE,TRUE
4164,desmodus_rotundus,-43.539917,-14.06725,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.539917,-14.06725,TRUE,TRUE
4169,desmodus_rotundus,-43.888889,-21.999167,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-43.888889,-21.999167,TRUE,TRUE
4171,desmodus_rotundus,-51.103333,-30.235556,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-51.103333,-30.235556,TRUE,TRUE
4177,desmodus_rotundus,-50.257556,-18.245389,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-50.257556,-18.245389,TRUE,TRUE
4183,desmodus_rotundus,-53.466667,-22.25,NA,salve,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-53.466667,-22.25,TRUE,TRUE
4185,desmodus_rotundus,-46.036908,-14.533132,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-46.036908,-14.533132,TRUE,TRUE
4187,desmodus_rotundus,-51.568889,-10.643889,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-51.568889,-10.643889,TRUE,TRUE
4200,desmodus_rotundus,-44.946667,-22.395278,NA,salve,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-44.946667,-22.395278,TRUE,TRUE
